date,District_Name,Todays_Positives,Total_Positives,Todays_Discharges,Total_Discharges,Total_Active_Cases,Todays_Covid_Deaths,Total_Covid_Deaths,Non_Covid_Deaths
feb06,Udupi,7,23385.0,7.0,23148.0,48.0,0.0,189.0,0.0
feb07,Udupi,12,23397.0,9.0,23157.0,51.0,0.0,189.0,0.0
feb08,Udupi,8,23405.0,6.0,23163.0,53.0,0.0,189.0,0.0
feb09,Udupi,6,23411.0,11.0,23174.0,48.0,0.0,189.0,0.0
feb10,Udupi,6,23417.0,10.0,23184.0,44.0,0.0,189.0,0.0
feb11,Udupi,14.0,23431.0,8.0,23192.0,50.0,0.0,189.0,0.0
feb12,Udupi,13.0,23444.0,5.0,23197.0,58.0,0.0,189.0,0.0
feb13,Udupi,6,23450.0,12.0,23209.0,52.0,0.0,189.0,0.0
feb14,Udupi,13,23463.0,8.0,23217.0,57.0,0.0,189.0,0.0
feb15,Udupi,11,23474.0,7.0,23224.0,61.0,0.0,189.0,0.0
feb16,Udupi,11,23485.0,5.0,23229.0,67.0,0.0,189.0,0.0
feb17,Udupi,5.0,23490.0,15.0,23244.0,57.0,0.0,189.0,0.0
feb18,Udupi,4.0,23494.0,14.0,23258.0,47.0,0.0,189.0,0.0
feb19,Udupi,4,23498.0,6.0,23264.0,45.0,0.0,189.0,0.0
feb20,Udupi,16,23514.0,15.0,23279.0,46.0,0.0,189.0,0.0
feb21,Udupi,10,23524.0,6.0,23285.0,50.0,0.0,189.0,0.0
feb22,Udupi,14,23538.0,12.0,23297.0,52.0,0.0,189.0,0.0
feb23,Udupi,12,23550.0,5.0,23302.0,59.0,0.0,189.0,0.0
feb24,Udupi,7,23557.0,4.0,23306.0,62.0,0.0,189.0,0.0
feb25,Udupi,12,23569.0,11.0,23317.0,62.0,1.0,190.0,0.0
feb26,Udupi,8,23577.0,11.0,23328.0,59.0,0.0,190.0,0.0
feb27,Udupi,18,23595.0,9.0,23337.0,68.0,0.0,190.0,0.0
feb28,Udupi,16,23611.0,12.0,23349.0,72.0,0.0,190.0,0.0
