date,District_Name,Todays_Positives,Total_Positives,Todays_Discharges,Total_Discharges,Total_Active_Cases,Todays_Covid_Deaths,Total_Covid_Deaths,Non_Covid_Deaths
aug06,Kolara,107.0,1657.0,74.0,811.0,813.0,4.0,33.0,0.0
aug07,Kolara,88.0,1745.0,43.0,854.0,855.0,3.0,36.0,0.0
aug08,Kolara,57.0,1802.0,9.0,863.0,903.0,0.0,36.0,0.0
aug09,Kolara,87.0,1889.0,0.0,863.0,982.0,8.0,44.0,0.0
aug10,Kolara,100.0,1989.0,38.0,901.0,1044.0,0.0,44.0,0.0
aug11,Kolara,69.0,2058.0,26.0,927.0,1087.0,0.0,44.0,0.0
aug12,Kolara,33.0,2091.0,51.0,978.0,1067.0,2.0,46.0,0.0
aug13,Kolara,77.0,2168.0,39.0,1017.0,1105.0,0.0,46.0,0.0
aug14,Kolara,81.0,2249.0,21.0,1038.0,1165.0,0.0,46.0,0.0
aug15,Kolara,55.0,2304.0,78.0,1116.0,1142.0,0.0,46.0,0.0
aug16,Kolara,90.0,2394.0,160.0,1276.0,1072.0,0.0,46.0,0.0
aug17,Kolara,121.0,2515.0,201.0,1477.0,992.0,0.0,46.0,0.0
aug18,Kolara,71.0,2586.0,167.0,1644.0,896.0,0.0,46.0,0.0
aug19,Kolara,86.0,2672.0,114.0,1758.0,868.0,0.0,46.0,0.0
aug20,Kolara,69.0,2741.0,132.0,1890.0,804.0,1.0,47.0,0.0
aug21,Kolara,50.0,2791.0,85.0,1975.0,767.0,2.0,49.0,0.0
aug22,Kolara,69.0,2860.0,70.0,2045.0,766.0,0.0,49.0,0.0
aug23,Kolara,47.0,2907.0,68.0,2113.0,743.0,2.0,51.0,0.0
aug24,Kolara,45.0,2952.0,122.0,2235.0,666.0,0.0,51.0,0.0
aug25,Kolara,47,2999.0,117.0,2352.0,594.0,2.0,53.0,0.0
aug26,Kolara,88.0,3087.0,116.0,2468.0,563.0,3.0,56.0,0.0
aug27,Kolara,108.0,3195.0,20.0,2488.0,651.0,0.0,56.0,0.0
aug28,Kolara,74.0,3269.0,1.0,2489.0,721.0,3.0,59.0,0.0
aug29,Kolara,51.0,3320.0,77.0,2566.0,692.0,3.0,62.0,0.0
aug30,Kolara,82.0,3402.0,49.0,2615.0,725.0,0.0,62.0,0.0
aug31,Kolara,60.0,3462.0,58.0,2673.0,726.0,1.0,63.0,0.0
sep01,Kolara,64.0,3526.0,59.0,2732.0,730.0,1.0,64.0,0.0
sep02,Kolara,83.0,3609.0,73.0,2805.0,740.0,0.0,64.0,0.0
sep03,Kolara,103.0,3712.0,78.0,2883.0,765.0,0.0,64.0,0.0
sep04,Kolara,86.0,3798.0,76.0,2959.0,774.0,1.0,65.0,0.0
sep06,Kolara,119.0,4029.0,45.0,3174.0,789.0,0.0,66.0,0.0
sep07,Kolara,26.0,4055.0,105.0,3281.0,708.0,0.0,66.0,0.0
sep08,Kolara,30.0,4085.0,69.0,3350.0,667.0,2.0,68.0,0.0
sep09,Kolara,97,4182.0,53.0,3403.0,710.0,1.0,69.0,0.0
sep10,Kolara,104,4286.0,46.0,3449.0,766.0,2.0,71.0,0.0
sep11,Kolara,70.0,4356.0,61.0,3510.0,775.0,0.0,71.0,0.0
sep12,Kolara,53.0,4409.0,70.0,3580.0,756.0,2.0,73.0,0.0
sep13,Kolara,73.0,4482.0,52.0,3632.0,775.0,2.0,75.0,0.0
sep14,Kolara,57.0,4539.0,78.0,3710.0,754.0,0.0,75.0,0.0
sep15,Kolara,69.0,4608.0,85.0,3795.0,736.0,2.0,77.0,0.0
sep16,Kolara,101.0,4709.0,54.0,3849.0,782.0,1.0,78.0,0.0
sep17,Kolara,115.0,4824.0,54.0,3903.0,843.0,0.0,78.0,0.0
sep18,Kolara,63.0,4887.0,93.0,3996.0,813.0,0.0,78.0,0.0
sep19,Kolara,91.0,4978.0,97.0,4093.0,807.0,0.0,78.0,0.0
sep20,Kolara,105.0,5083.0,62.0,4155.0,850.0,0.0,78.0,0.0
sep21,Kolara,53.0,5136.0,78.0,4233.0,825.0,0.0,78.0,0.0
sep22,Kolara,52.0,5188.0,69.0,4302.0,808.0,0.0,78.0,0.0
sep23,Kolara,44.0,5232.0,30.0,4332.0,822.0,0.0,78.0,0.0
sep24,Kolara,31.0,5263.0,0.0,4332.0,853.0,0.0,78.0,0.0
sep25,Kolara,58.0,5321.0,3.0,4335.0,907.0,1.0,79.0,0.0
sep26,Kolara,165.0,5486.0,21.0,4356.0,1050.0,1.0,80.0,0.0
sep27,Kolara,125.0,5611.0,28.0,4384.0,1144.0,3.0,83.0,0.0
sep28,Kolara,90.0,5701.0,44.0,4428.0,1190.0,0.0,83.0,0.0
sep29,Kolara,72.0,5773.0,105.0,4533.0,1157.0,0.0,83.0,0.0
sep30,Kolara,78.0,5851.0,71.0,4604.0,1162.0,2.0,85.0,0.0
oct01,Kolara,53,5904.0,66.0,4670.0,1144.0,5.0,90.0,0.0
oct02,Kolara,29,5933.0,60.0,4730.0,1113.0,0.0,90.0,0.0
oct03,Kolara,20,5953.0,25.0,4755.0,1108.0,0.0,90.0,0.0
oct04,Kolara,165,6118.0,97.0,4852.0,1176.0,0.0,90.0,0.0
oct05,Kolara,147,6265.0,102.0,4954.0,1221.0,0.0,90.0,0.0
oct06,Kolara,161,6426.0,91.0,5045.0,1287.0,4.0,94.0,0.0
oct07,Kolara,104,6530.0,1.0,5046.0,1386.0,4.0,98.0,0.0
oct08,Kolara,129,6659.0,76.0,5122.0,1434.0,5.0,103.0,0.0
oct09,Kolara,156,6815.0,151.0,5273.0,1435.0,4.0,107.0,0.0
oct10,Kolara,174,6989.0,135.0,5408.0,1471.0,3.0,110.0,0.0
oct11,Kolara,172,7161.0,98.0,5506.0,1538.0,7.0,117.0,0.0
oct12,Kolara,59,7220.0,171.0,5677.0,1424.0,2.0,119.0,0.0
oct13,Kolara,101,7321.0,108.0,5785.0,1414.0,3.0,122.0,0.0
oct14,Kolara,93,7414.0,131.0,5916.0,1374.0,2.0,124.0,0.0
oct15,Kolara,81,7495.0,134.0,6050.0,1319.0,2.0,126.0,0.0
oct16,Kolara,69,7564.0,171.0,6221.0,1215.0,2.0,128.0,0.0
oct17,Kolara,78,7642.0,78.0,6299.0,1210.0,5.0,133.0,0.0
oct18,Kolara,71,7713.0,104.0,6403.0,1175.0,2.0,135.0,0.0
oct19,Kolara,41,7754.0,134.0,6537.0,1080.0,2.0,137.0,0.0
oct20,Kolara,29,7783.0,139.0,6676.0,966.0,4.0,141.0,0.0
oct21,Kolara,49,7832.0,152.0,6828.0,863.0,0.0,141.0,0.0
oct22,Kolara,52,7884.0,148.0,6976.0,765.0,2.0,143.0,0.0
oct24,Kolara,45,7976.0,78.0,7198.0,631.0,2.0,147.0,0.0
oct25,Kolara,49,8025.0,52.0,7250.0,626.0,2.0,149.0,0.0
oct26,Kolara,75,8100.0,59.0,7309.0,641.0,1.0,150.0,0.0
