date,District_Name,Todays_Positives,Total_Positives,Todays_Discharges,Total_Discharges,Total_Active_Cases,Todays_Covid_Deaths,Total_Covid_Deaths,Non_Covid_Deaths
jan01,Uttara Kannada,16,14244.0,9.0,13987.0,81.0,0.0,176.0,0.0
jan02,Uttara Kannada,28,14272.0,6.0,13993.0,103.0,0.0,176.0,0.0
jan03,Uttara Kannada,7,14279.0,5.0,13998.0,105.0,0.0,176.0,0.0
jan04,Uttara Kannada,12,14291.0,26.0,14024.0,91.0,0.0,176.0,0.0
jan05,Uttara Kannada,15,14306.0,15.0,14039.0,90.0,1.0,177.0,0.0
jan06,Uttara Kannada,9,14315.0,21.0,14060.0,78.0,0.0,177.0,0.0
jan07,Uttara Kannada,12,14327.0,13.0,14073.0,77.0,0.0,177.0,0.0
jan08,Uttara Kannada,18,14345.0,10.0,14083.0,85.0,0.0,177.0,0.0
jan09,Uttara Kannada,11,14356.0,16.0,14099.0,80.0,0.0,177.0,0.0
jan10,Uttara Kannada,13,14369.0,15.0,14114.0,78.0,0.0,177.0,0.0
jan11,Uttara Kannada,7,14376.0,16.0,14130.0,69.0,0.0,177.0,0.0
jan12,Uttara Kannada,10,14386.0,6.0,14136.0,73.0,0.0,177.0,0.0
jan13,Uttara Kannada,5,14391.0,8.0,14144.0,69.0,1.0,178.0,0.0
jan14,Uttara Kannada,12,14403.0,10.0,14154.0,71.0,0.0,178.0,0.0
jan15,Uttara Kannada,15,14418.0,13.0,14167.0,73.0,0.0,178.0,0.0
jan16,Uttara Kannada,16,14434.0,9.0,14176.0,80.0,0.0,178.0,0.0
jan17,Uttara Kannada,7,14441.0,12.0,14188.0,75.0,0.0,178.0,0.0
jan18,Uttara Kannada,7,14448.0,8.0,14196.0,74.0,0.0,178.0,0.0
jan19,Uttara Kannada,17,14465.0,9.0,14205.0,82.0,0.0,178.0,0.0
jan20,Uttara Kannada,4,14469.0,11.0,14216.0,75.0,0.0,178.0,0.0
jan21,Uttara Kannada,8,14477.0,5.0,14221.0,78.0,0.0,178.0,0.0
jan22,Uttara Kannada,3,14480.0,14.0,14235.0,67.0,0.0,178.0,0.0
jan23,Uttara Kannada,15,14495.0,6.0,14241.0,76.0,0.0,178.0,0.0
jan24,Uttara Kannada,8,14503.0,7.0,14248.0,77.0,0.0,178.0,0.0
jan25,Uttara Kannada,7,14510.0,22.0,14270.0,62.0,0.0,178.0,0.0
jan26,Uttara Kannada,16,14526.0,7.0,14277.0,71.0,0.0,178.0,0.0
jan27,Uttara Kannada,14,14540.0,7.0,14284.0,78.0,0.0,178.0,0.0
