date,District_Name,Todays_Positives,Total_Positives,Todays_Discharges,Total_Discharges,Total_Active_Cases,Todays_Covid_Deaths,Total_Covid_Deaths,Non_Covid_Deaths
jan17,Mysuru,14,53004.0,44.0,51740.0,242.0,2.0,1022.0,0.0
jan18,Mysuru,35,53039.0,33.0,51773.0,244.0,0.0,1022.0,0.0
jan19,Mysuru,34,53073.0,36.0,51809.0,242.0,0.0,1022.0,0.0
jan20,Mysuru,24,53097.0,43.0,51852.0,223.0,0.0,1022.0,0.0
jan21,Mysuru,35,53132.0,31.0,51883.0,227.0,0.0,1022.0,0.0
jan22,Mysuru,19,53151.0,41.0,51924.0,205.0,0.0,1022.0,0.0
jan23,Mysuru,51,53202.0,18.0,51942.0,238.0,0.0,1022.0,0.0
jan24,Mysuru,27,53229.0,32.0,51974.0,232.0,1.0,1023.0,0.0
jan25,Mysuru,27,53256.0,28.0,52002.0,230.0,1.0,1024.0,0.0
jan26,Mysuru,26,53282.0,25.0,52027.0,229.0,2.0,1026.0,0.0
jan27,Mysuru,17,53299.0,27.0,52054.0,219.0,0.0,1026.0,0.0
jan28,Mysuru,19,53318.0,26.0,52080.0,212.0,0.0,1026.0,0.0
jan29,Mysuru,30.0,53348.0,29.0,52109.0,213.0,0.0,1026.0,0.0
jan30,Mysuru,34,53382.0,34.0,52143.0,213.0,0.0,1026.0,0.0
jan31,Mysuru,53,53435.0,37.0,52180.0,229.0,0.0,1026.0,0.0
feb01,Mysuru,13,53448.0,31.0,52211.0,211.0,0.0,1026.0,0.0
feb02,Mysuru,28,53476.0,25.0,52236.0,214.0,0.0,1026.0,0.0
feb03,Mysuru,10.0,53486.0,27.0,52263.0,197.0,0.0,1026.0,0.0
feb04,Mysuru,12.0,53498.0,16.0,52279.0,193.0,0.0,1026.0,0.0
feb05,Mysuru,15.0,53513.0,37.0,52316.0,171.0,0.0,1026.0,0.0
feb06,Mysuru,25,53538.0,21.0,52337.0,175.0,0.0,1026.0,0.0
feb07,Mysuru,38,53576.0,18.0,52355.0,194.0,1.0,1027.0,0.0
feb08,Mysuru,48,53624.0,44.0,52399.0,198.0,0.0,1027.0,0.0
feb09,Mysuru,15,53639.0,17.0,52416.0,196.0,0.0,1027.0,0.0
feb10,Mysuru,45,53684.0,22.0,52438.0,219.0,0.0,1027.0,0.0
feb11,Mysuru,25.0,53709.0,31.0,52469.0,213.0,0.0,1027.0,0.0
feb12,Mysuru,31.0,53740.0,21.0,52490.0,223.0,0.0,1027.0,0.0
feb13,Mysuru,22,53762.0,14.0,52504.0,231.0,0.0,1027.0,0.0
feb14,Mysuru,21,53783.0,21.0,52525.0,231.0,0.0,1027.0,0.0
feb15,Mysuru,10,53793.0,30.0,52555.0,211.0,0.0,1027.0,0.0
feb16,Mysuru,12,53805.0,43.0,52598.0,178.0,2.0,1029.0,0.0
feb17,Mysuru,17.0,53822.0,41.0,52639.0,154.0,0.0,1029.0,0.0
feb18,Mysuru,12.0,53834.0,23.0,52662.0,143.0,0.0,1029.0,0.0
feb19,Mysuru,34,53868.0,20.0,52682.0,157.0,0.0,1029.0,0.0
feb20,Mysuru,20,53888.0,27.0,52709.0,150.0,0.0,1029.0,0.0
feb21,Mysuru,24,53912.0,10.0,52719.0,164.0,0.0,1029.0,0.0
feb22,Mysuru,29,53941.0,34.0,52753.0,159.0,0.0,1029.0,0.0
feb23,Mysuru,26,53967.0,11.0,52764.0,174.0,0.0,1029.0,0.0
feb24,Mysuru,25,53992.0,21.0,52785.0,177.0,1.0,1030.0,0.0
feb25,Mysuru,27,54019.0,14.0,52799.0,190.0,0.0,1030.0,0.0
feb26,Mysuru,36,54055.0,17.0,52816.0,209.0,0.0,1030.0,0.0
feb27,Mysuru,31,54086.0,26.0,52842.0,214.0,0.0,1030.0,0.0
feb28,Mysuru,11,54097.0,20.0,52862.0,205.0,0.0,1030.0,0.0
