date,District_Name,Todays_Positives,Total_Positives,Todays_Discharges,Total_Discharges,Total_Active_Cases,Todays_Covid_Deaths,Total_Covid_Deaths,Non_Covid_Deaths
jan29,Vijayapura,1.0,14406.0,3.0,14181.0,19.0,0.0,206.0,0.0
jan30,Vijayapura,3,14409.0,5.0,14186.0,17.0,0.0,206.0,0.0
jan31,Vijayapura,4,14413.0,6.0,14192.0,15.0,0.0,206.0,0.0
feb01,Vijayapura,4,14417.0,4.0,14196.0,15.0,0.0,206.0,0.0
feb02,Vijayapura,4,14421.0,2.0,14198.0,17.0,0.0,206.0,0.0
feb03,Vijayapura,0.0,14421.0,1.0,14199.0,16.0,0.0,206.0,0.0
feb04,Vijayapura,4.0,14425.0,2.0,14201.0,18.0,0.0,206.0,0.0
feb05,Vijayapura,2.0,14427.0,1.0,14202.0,19.0,0.0,206.0,0.0
feb06,Vijayapura,0,14427.0,3.0,14205.0,16.0,0.0,206.0,0.0
feb07,Vijayapura,7,14434.0,2.0,14207.0,21.0,0.0,206.0,0.0
feb08,Vijayapura,5,14439.0,6.0,14213.0,20.0,0.0,206.0,0.0
feb09,Vijayapura,6,14445.0,3.0,14216.0,23.0,0.0,206.0,0.0
feb10,Vijayapura,4,14449.0,4.0,14220.0,23.0,0.0,206.0,0.0
feb11,Vijayapura,5.0,14454.0,2.0,14222.0,26.0,0.0,206.0,0.0
feb12,Vijayapura,1.0,14455.0,4.0,14226.0,23.0,0.0,206.0,0.0
feb13,Vijayapura,3,14458.0,2.0,14228.0,24.0,0.0,206.0,0.0
feb14,Vijayapura,6,14464.0,6.0,14234.0,24.0,0.0,206.0,0.0
feb15,Vijayapura,0,14464.0,4.0,14238.0,20.0,0.0,206.0,0.0
feb16,Vijayapura,5,14469.0,2.0,14240.0,23.0,0.0,206.0,0.0
feb17,Vijayapura,6.0,14475.0,2.0,14242.0,27.0,0.0,206.0,0.0
feb18,Vijayapura,3.0,14478.0,10.0,14252.0,20.0,0.0,206.0,0.0
feb19,Vijayapura,9,14487.0,2.0,14254.0,27.0,0.0,206.0,0.0
feb20,Vijayapura,6,14493.0,1.0,14255.0,32.0,0.0,206.0,0.0
feb21,Vijayapura,10,14503.0,2.0,14257.0,40.0,0.0,206.0,0.0
feb22,Vijayapura,5,14508.0,5.0,14262.0,40.0,0.0,206.0,0.0
feb23,Vijayapura,1,14509.0,3.0,14265.0,38.0,0.0,206.0,0.0
feb24,Vijayapura,8,14517.0,1.0,14266.0,45.0,0.0,206.0,0.0
feb25,Vijayapura,4,14521.0,6.0,14272.0,43.0,0.0,206.0,0.0
feb26,Vijayapura,8,14529.0,5.0,14277.0,46.0,0.0,206.0,0.0
feb27,Vijayapura,7,14536.0,5.0,14282.0,48.0,0.0,206.0,0.0
feb28,Vijayapura,11,14547.0,2.0,14284.0,57.0,0.0,206.0,0.0
