date,District_Name,Todays_Positives,Total_Positives,Todays_Discharges,Total_Discharges,Total_Active_Cases,Todays_Covid_Deaths,Total_Covid_Deaths,Non_Covid_Deaths
dec23,Bengaluru Rural,17,18149.0,33.0,17681.0,317.0,0.0,151.0,0.0
dec24,Bengaluru Rural,15,18164.0,25.0,17706.0,307.0,0.0,151.0,0.0
dec25,Bengaluru Rural,17,18181.0,13.0,17719.0,311.0,0.0,151.0,0.0
dec26,Bengaluru Rural,13,18194.0,22.0,17741.0,301.0,1.0,152.0,0.0
dec27,Bengaluru Rural,20,18214.0,13.0,17754.0,308.0,0.0,152.0,0.0
dec28,Bengaluru Rural,10,18224.0,24.0,17778.0,294.0,0.0,152.0,0.0
dec29,Bengaluru Rural,4,18228.0,28.0,17806.0,270.0,0.0,152.0,0.0
dec30,Bengaluru Rural,8,18236.0,22.0,17828.0,256.0,0.0,152.0,0.0
dec31,Bengaluru Rural,24,18260.0,23.0,17851.0,257.0,0.0,152.0,0.0
jan01,Bengaluru Rural,28,18288.0,23.0,17874.0,262.0,0.0,152.0,0.0
jan02,Bengaluru Rural,12,18300.0,19.0,17893.0,255.0,0.0,152.0,0.0
jan03,Bengaluru Rural,20,18320.0,21.0,17914.0,254.0,0.0,152.0,0.0
jan04,Bengaluru Rural,10,18330.0,17.0,17931.0,247.0,0.0,152.0,0.0
jan05,Bengaluru Rural,12,18342.0,26.0,17957.0,233.0,0.0,152.0,0.0
jan06,Bengaluru Rural,25,18367.0,27.0,17984.0,230.0,1.0,153.0,0.0
jan07,Bengaluru Rural,13,18380.0,26.0,18010.0,217.0,0.0,153.0,0.0
jan08,Bengaluru Rural,26,18406.0,19.0,18029.0,224.0,0.0,153.0,0.0
jan09,Bengaluru Rural,15,18421.0,30.0,18059.0,209.0,0.0,153.0,0.0
jan10,Bengaluru Rural,22,18443.0,21.0,18080.0,210.0,0.0,153.0,0.0
jan11,Bengaluru Rural,6,18449.0,15.0,18095.0,201.0,0.0,153.0,0.0
jan12,Bengaluru Rural,17,18466.0,14.0,18109.0,203.0,1.0,154.0,0.0
jan13,Bengaluru Rural,18,18484.0,17.0,18126.0,204.0,0.0,154.0,0.0
jan14,Bengaluru Rural,19,18503.0,15.0,18141.0,208.0,0.0,154.0,0.0
jan15,Bengaluru Rural,5,18508.0,16.0,18157.0,197.0,0.0,154.0,0.0
jan16,Bengaluru Rural,10,18518.0,14.0,18171.0,193.0,0.0,154.0,0.0
jan17,Bengaluru Rural,17,18535.0,28.0,18199.0,181.0,1.0,155.0,0.0
jan18,Bengaluru Rural,4,18539.0,22.0,18221.0,163.0,0.0,155.0,0.0
jan19,Bengaluru Rural,18,18557.0,13.0,18234.0,167.0,1.0,156.0,0.0
jan20,Bengaluru Rural,7,18564.0,20.0,18254.0,154.0,0.0,156.0,0.0
jan21,Bengaluru Rural,13,18577.0,15.0,18269.0,152.0,0.0,156.0,0.0
jan22,Bengaluru Rural,8,18585.0,23.0,18292.0,137.0,0.0,156.0,0.0
jan23,Bengaluru Rural,11,18596.0,16.0,18308.0,132.0,0.0,156.0,0.0
jan24,Bengaluru Rural,9,18605.0,15.0,18323.0,126.0,0.0,156.0,0.0
jan25,Bengaluru Rural,7,18612.0,10.0,18333.0,123.0,0.0,156.0,0.0
jan26,Bengaluru Rural,11,18623.0,9.0,18342.0,125.0,0.0,156.0,0.0
jan27,Bengaluru Rural,7,18630.0,16.0,18358.0,115.0,1.0,157.0,0.0
jan28,Bengaluru Rural,7,18637.0,28.0,18386.0,94.0,0.0,157.0,0.0
jan29,Bengaluru Rural,9.0,18646.0,18.0,18404.0,85.0,0.0,157.0,0.0
jan30,Bengaluru Rural,10,18656.0,12.0,18416.0,83.0,0.0,157.0,0.0
jan31,Bengaluru Rural,10,18666.0,9.0,18425.0,84.0,0.0,157.0,0.0
feb01,Bengaluru Rural,7,18673.0,6.0,18431.0,85.0,0.0,157.0,0.0
feb02,Bengaluru Rural,7,18680.0,12.0,18443.0,80.0,0.0,157.0,0.0
feb03,Bengaluru Rural,4.0,18684.0,9.0,18452.0,75.0,0.0,157.0,0.0
feb04,Bengaluru Rural,9.0,18693.0,11.0,18463.0,73.0,0.0,157.0,0.0
feb05,Bengaluru Rural,4.0,18697.0,11.0,18474.0,66.0,0.0,157.0,0.0
feb06,Bengaluru Rural,4,18701.0,8.0,18482.0,61.0,1.0,158.0,0.0
feb07,Bengaluru Rural,5,18706.0,8.0,18490.0,58.0,0.0,158.0,0.0
feb08,Bengaluru Rural,2,18708.0,4.0,18494.0,55.0,1.0,159.0,0.0
feb09,Bengaluru Rural,20,18728.0,6.0,18500.0,69.0,0.0,159.0,0.0
feb10,Bengaluru Rural,6,18734.0,5.0,18505.0,70.0,0.0,159.0,0.0
feb11,Bengaluru Rural,11.0,18745.0,6.0,18511.0,74.0,1.0,160.0,0.0
feb12,Bengaluru Rural,7.0,18752.0,4.0,18515.0,77.0,0.0,160.0,0.0
feb13,Bengaluru Rural,6,18758.0,5.0,18520.0,78.0,0.0,160.0,0.0
feb14,Bengaluru Rural,8,18766.0,0.0,18520.0,86.0,0.0,160.0,0.0
feb15,Bengaluru Rural,8,18774.0,10.0,18530.0,84.0,0.0,160.0,0.0
feb16,Bengaluru Rural,1,18775.0,6.0,18536.0,79.0,0.0,160.0,0.0
feb17,Bengaluru Rural,2.0,18777.0,5.0,18541.0,76.0,0.0,160.0,0.0
feb18,Bengaluru Rural,4.0,18781.0,9.0,18550.0,71.0,0.0,160.0,0.0
feb19,Bengaluru Rural,5,18786.0,5.0,18555.0,71.0,0.0,160.0,0.0
feb20,Bengaluru Rural,3,18789.0,6.0,18561.0,68.0,0.0,160.0,0.0
feb21,Bengaluru Rural,4,18793.0,6.0,18567.0,66.0,0.0,160.0,0.0
feb22,Bengaluru Rural,1,18794.0,5.0,18572.0,62.0,0.0,160.0,0.0
feb23,Bengaluru Rural,4,18798.0,7.0,18579.0,59.0,0.0,160.0,0.0
feb24,Bengaluru Rural,7,18805.0,4.0,18583.0,62.0,0.0,160.0,0.0
feb25,Bengaluru Rural,7,18812.0,5.0,18588.0,64.0,0.0,160.0,0.0
feb26,Bengaluru Rural,7,18819.0,5.0,18593.0,66.0,0.0,160.0,0.0
feb27,Bengaluru Rural,5,18824.0,6.0,18599.0,65.0,0.0,160.0,0.0
feb28,Bengaluru Rural,9,18833.0,4.0,18603.0,70.0,0.0,160.0,0.0
