date,District_Name,Todays_Positives,Total_Positives,Todays_Discharges,Total_Discharges,Total_Active_Cases,Todays_Covid_Deaths,Total_Covid_Deaths,Non_Covid_Deaths
jan15,Bengaluru Urban,399,394213.0,248.0,384145.0,5710.0,2.0,4357.0,1.0
jan16,Bengaluru Urban,282,394495.0,292.0,384437.0,5698.0,2.0,4359.0,1.0
jan17,Bengaluru Urban,464,394959.0,458.0,384895.0,5703.0,1.0,4360.0,1.0
jan18,Bengaluru Urban,193,395152.0,617.0,385512.0,5273.0,6.0,4366.0,1.0
jan19,Bengaluru Urban,357,395509.0,445.0,385957.0,5181.0,4.0,4370.0,1.0
jan20,Bengaluru Urban,260,395769.0,303.0,386260.0,5136.0,2.0,4372.0,1.0
jan21,Bengaluru Urban,371,396140.0,509.0,386769.0,4997.0,1.0,4373.0,1.0
jan22,Bengaluru Urban,160,396300.0,557.0,387326.0,4598.0,2.0,4375.0,1.0
jan23,Bengaluru Urban,527,396827.0,274.0,387600.0,4850.0,1.0,4376.0,1.0
jan24,Bengaluru Urban,306,397133.0,163.0,387763.0,4991.0,2.0,4378.0,1.0
jan25,Bengaluru Urban,200,397333.0,747.0,388510.0,4442.0,2.0,4380.0,1.0
jan26,Bengaluru Urban,276,397609.0,452.0,388962.0,4264.0,2.0,4382.0,1.0
jan27,Bengaluru Urban,227,397836.0,478.0,389440.0,4012.0,1.0,4383.0,1.0
jan28,Bengaluru Urban,311,398147.0,389.0,389829.0,3932.0,2.0,4385.0,1.0
jan29,Bengaluru Urban,264.0,398411.0,318.0,390147.0,3877.0,1.0,4386.0,1.0
jan30,Bengaluru Urban,233,398644.0,308.0,390455.0,3800.0,2.0,4388.0,1.0
jan31,Bengaluru Urban,242,398886.0,212.0,390667.0,3827.0,3.0,4391.0,1.0
feb01,Bengaluru Urban,201,399087.0,246.0,390913.0,3780.0,2.0,4393.0,1.0
feb02,Bengaluru Urban,199,399286.0,191.0,391104.0,3785.0,3.0,4396.0,1.0
feb03,Bengaluru Urban,231.0,399517.0,159.0,391263.0,3856.0,1.0,4397.0,1.0
feb04,Bengaluru Urban,263.0,399780.0,271.0,391534.0,3846.0,2.0,4399.0,1.0
feb05,Bengaluru Urban,217.0,399997.0,228.0,391762.0,3833.0,2.0,4401.0,1.0
feb06,Bengaluru Urban,318,400315.0,213.0,391975.0,3937.0,1.0,4402.0,1.0
feb07,Bengaluru Urban,250,400565.0,288.0,392263.0,3897.0,2.0,4404.0,1.0
feb08,Bengaluru Urban,127,400692.0,126.0,392389.0,3896.0,2.0,4406.0,1.0
feb09,Bengaluru Urban,195,400887.0,326.0,392715.0,3763.0,2.0,4408.0,1.0
feb10,Bengaluru Urban,208,401095.0,142.0,392857.0,3826.0,3.0,4411.0,1.0
feb11,Bengaluru Urban,228.0,401323.0,128.0,392985.0,3920.0,6.0,4417.0,1.0
feb12,Bengaluru Urban,194.0,401517.0,181.0,393166.0,3926.0,7.0,4424.0,1.0
feb13,Bengaluru Urban,258,401775.0,224.0,393390.0,3957.0,3.0,4427.0,1.0
feb14,Bengaluru Urban,241,402016.0,266.0,393656.0,3931.0,1.0,4428.0,1.0
feb15,Bengaluru Urban,196,402212.0,227.0,393883.0,3898.0,2.0,4430.0,1.0
feb16,Bengaluru Urban,306,402518.0,133.0,394016.0,4067.0,4.0,4434.0,1.0
feb17,Bengaluru Urban,253.0,402771.0,335.0,394351.0,3982.0,3.0,4437.0,1.0
feb18,Bengaluru Urban,256.0,403027.0,121.0,394472.0,4113.0,4.0,4441.0,1.0
feb19,Bengaluru Urban,209,403236.0,111.0,394583.0,4207.0,4.0,4445.0,1.0
feb20,Bengaluru Urban,278,403514.0,206.0,394789.0,4275.0,4.0,4449.0,1.0
feb21,Bengaluru Urban,248,403762.0,206.0,394995.0,4315.0,2.0,4451.0,1.0
feb22,Bengaluru Urban,181,403943.0,109.0,395104.0,4384.0,3.0,4454.0,1.0
feb23,Bengaluru Urban,240,404183.0,240.0,395344.0,4380.0,4.0,4458.0,1.0
feb24,Bengaluru Urban**,174,404357.0,171.0,395515.0,4379.0,4.0,4462.0,1.0
feb25,Bengaluru Urban,271,404628.0,759.0,396274.0,3887.0,4.0,4466.0,1.0
feb26,Bengaluru Urban,368,404996.0,498.0,396772.0,3754.0,3.0,4469.0,1.0
feb27,Bengaluru Urban,329,405325.0,243.0,397015.0,3835.0,5.0,4474.0,1.0
feb28,Bengaluru Urban,312,405637.0,146.0,397161.0,3996.0,5.0,4479.0,1.0
